ID	Barcode	Title	Authors	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	User
"1482966697"	"9923949974"	"The Origin of Evil (Ellery Queen Mysteries)"	"Queen, Ellery; (Narrator) Fred Sullivan"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"06-07-2014"	"08-09-2014"	"08-12-2014"	"Unknown"
"1482966611"	"9923949923"	"Cat of Many Tails (Ellery Queen Mysteries)"	"Queen, Ellery; (Narrator) Robert Fass"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"06-07-2014"	"08-09-2014"	"08-12-2014"	"Unknown"
"1478927496"	"9923986810"	"Sunset Embrace: Historical Embrace (Coleman Family Saga)"	"Brown, Sandra; (Narrator) Ellen Archer"	"New"	"AUDIOBOOKS"	" "	"2"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"06-11-2014"	"06-12-2014"	"01-01-0001"	"Unknown"
"1442369442"	"9923986705"	"I Am Pilgrim"	"Hayes, Terry; (Narrator) Christopher Ragland"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"06-11-2014"	"08-13-2014"	"08-14-2014"	"Unknown"
"1427244154"	"992398656X"	"How to Tell Toledo from the Night Sky"	"Netzer, Lydia; (Narrator) Joshilyn Jackson"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"06-11-2014"	"06-11-2014"	"01-01-0001"	"Unknown"
"1478953489"	"9923994554"	"The Approval Fix: How to Break Free from People Pleasing"	"Meyer, Joyce; (Narrator) Jodi Carlisle"	"New"	"AUDIOBOOKS"	" "	"2"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"06-12-2014"	"07-20-2014"	"07-09-2014"	"Unknown"
"1478982225"	"9923994538"	"The Notebook"	"Sparks, Nicholas; (Narrator) Barry Bostwick"	"New"	"AUDIOBOOKS"	" "	"2"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"06-12-2014"	"06-21-2014"	"06-16-2014"	"Unknown"
"1619696509"	"9923994503"	"The Girls of August"	"Siddons, Anne Rivers; (Narrator) Kate Reading"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"06-12-2014"	"07-31-2014"	"08-15-2014"	"Unknown"
"1622313216"	"9924017811"	"The Hidden Child (Fjällbacka Mysteries)"	"Läckberg, Camilla; (Narrator) Simon Vance"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"06-14-2014"	"07-02-2014"	"01-01-0001"	"Unknown"
"1611762790"	"992405296X"	"Yours for Eternity: A Love Story on Death Row"	"Echols, Damien; Lorri Davis"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"09-02-2014"	"07-12-2014"	"Unknown"
"0804165475"	"9924052870"	"The Quick"	"Owen, Lauren; (Narrator) Simon Slater"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"07-03-2014"	"08-08-2014"	"Unknown"
"1478953500"	"9924057333"	"Middle School: Save Rafe!"	"Patterson, James; Chris Tebbetts; (Narrator) Bryan Kennedy"	"New"	"AUDIOBOOKS"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"06-24-2014"	"07-17-2014"	"Unknown"
"1478955805"	"9924057074"	"The Land of Stories: A Grimm Warning"	"Colfer, Chris"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"08-13-2014"	"08-29-2014"	"Unknown"
"1478927224"	"9924057058"	"The Competition (Rachel Knight)"	"Clark, Marcia; (Narrator) January LaVoy"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"08-20-2014"	"08-17-2014"	"Unknown"
"1427240957"	"992405699X"	"The Dead Will Tell (Kate Burkholder)"	"Castillo, Linda; (Narrator) Kathleen McInerney"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"06-18-2014"	"08-30-2014"	"Unknown"
"0385362838"	"9924058518"	"Robogenesis"	"Wilson, Daniel H.; (Narrator) Macleod Andrews; (Narrator) Emily Rankin; (Narrator) Mike Chamberlain"	"New"	"AUDIOBOOKS"	" "	"2"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"1442367296"	"992405847X"	"All Fall Down"	"Weiner, Jennifer; (Narrator) Trachee Chimo"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"07-29-2014"	"08-05-2014"	"Unknown"
"1427232938"	"9924058437"	"Have a Nice Guilt Trip"	"Scottoline, Lisa; Francesca Serritella"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"07-04-2014"	"01-01-0001"	"Unknown"
"1442364769"	"9924058364"	"Counterfeit Lies"	"North, Oliver; Bob Hamer; (Narrator) Peyton Tochterman"	"New"	"AUDIOBOOKS"	" "	"2"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"0804167141"	"9924058240"	"Hexed"	"Krys, Michelle; (Narrator) Tai Alexandra Ricci"	"New"	"AUDIOBOOKS"	" "	"2"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"06-21-2014"	"01-01-0001"	"Unknown"
"1442364548"	"9924058224"	"The Family of Jesus (Life-Changing Bible Study Series)"	"Kingsbury, Karen; (Narrator) Kirby Heyborne; (Narrator) January LaVoy"	"New"	"AUDIOBOOKS"	" "	"2"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"1622314557"	"9924058119"	"Worthless, Impossible, and Stupid: How Contrarian Entrepreneurs Create and Capture Extraordinary Value"	"Isenberg, Daniel; (Narrator) David Drummond"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"07-16-2014"	"08-21-2014"	"Unknown"
"1611762804"	"9924058062"	"A Shiver of Light (Merry Gentry)"	"Hamilton, Laurell K.; (Narrator) Charlotte Hill"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"07-20-2014"	"08-13-2014"	"Unknown"
"1622314360"	"9924058038"	"The Zhivago Affair: The Kremlin, the CIA, and the Battle over a Forbidden Book"	"Finn, Peter; Petra Couvée; (Narrator) Simon Vance"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"07-16-2014"	"07-17-2014"	"Unknown"
"1611762634"	"9924058011"	"Terminal City (Alex Cooper)"	"Fairstein, Linda; (Narrator) Barbara Rosenblat2014"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"09-02-2014"	"08-30-2014"	"Unknown"
"1442349778"	"9924057988"	"City of Heavenly Fire (The Mortal Instruments, Book #6)"	"Clare, Cassandra; (Narrator) Jason Dohring; (Narrator) Sophie Turner"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"07-30-2014"	"07-30-2014"	"Unknown"
"1600249329"	"9924087887"	"The 8th Confession (The Women's Murder Club)"	"Patterson, James; Maxine Paetro; (Narrator) Carolyn McCormick"	"New"	"AUDIOBOOKS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"06-21-2014"	"06-21-2014"	"01-01-0001"	"Unknown"
"1622313534"	"9924090632"	"The Storied Life of A. J. Fikry"	"Zevin, Gabrielle; (Narrator) Scott Brick"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"06-21-2014"	"08-20-2014"	"08-09-2014"	"Unknown"
"1427239320"	"9924090543"	"Landline"	"Rowell, Rainbow; (Narrator) Rebecca Lowman"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"06-21-2014"	"06-21-2014"	"01-01-0001"	"Unknown"
"1478980915"	"9924144031"	"Personal Injuries"	"Turow, Scott; (Narrator) Mark Bramhall"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"06-26-2014"	"07-20-2014"	"07-13-2014"	"Unknown"
"1478953683"	"9924144007"	"Marina: A Gothic Tale"	"Ruiz Zafon, Carlos; (Translator) Lucia Graves; (Narrator) Daniel Weyman"	"New"	"AUDIOBOOKS"	" "	"2"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"06-26-2014"	"08-13-2014"	"07-31-2014"	"Unknown"
"1427236119"	"9924193547"	"The Fortune Hunter"	"Goodwin, Daisy; (Narrator) Clare Corbett"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-01-2014"	"07-03-2014"	"01-01-0001"	"Unknown"
"144236727X"	"9924200306"	"All Fall Down"	"Weiner, Jennifer; (Narrator) Tracee Chimo"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-02-2014"	"07-02-2014"	"01-01-0001"	"Unknown"
"0385367597"	"9924200195"	"For All Time: A Nantucket Brides Novel (Nantucket Brides)"	"Deveraux, Jude; (Narrator) Kirsten Potter"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-02-2014"	"07-26-2014"	"08-07-2014"	"Unknown"
"148296953X"	"992421773X"	"The Scarlet Letters (Ellery Queen Mysteries)"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"3"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"07-03-2014"	"09-04-2014"	"08-13-2014"	"Unknown"
"1482969416"	"9924217713"	"The Glass Village (Ellery Queen Mysteries)"	"Queen, Ellery; (Narrator) Robert Fass"	"New"	"AUDIOBOOKS"	" "	"3"	"$12.45"	"$0.00"	"$0.00"	"$0.00"	"07-03-2014"	"09-04-2014"	"08-08-2014"	"Unknown"
"1611762820"	"9924217950"	"Cut and Thrust (Stone Barrington)"	"Woods, Stuart; (Narrator) Tony Roberts"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"07-03-2014"	"07-26-2014"	"07-27-2014"	"Unknown"
"1478924837"	"9924223071"	"When Did You See Her Last? (All the Wrong Questions)"	"Snicket, Lemony; (Narrator) Liam Aiken"	"New"	"AUDIOBOOKS"	" "	"1"	"$11.50"	"$0.00"	"$0.00"	"$0.00"	"07-04-2014"	"09-09-2014"	"07-15-2014"	"Unknown"
"1478978953"	"9924223039"	"An Astronaut's Guide to Life on Earth: What Going to Space Taught Me About Ingenuity, Determination, and Being Prepared for Anything"	"Hadfield, Chris"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"07-04-2014"	"09-09-2014"	"08-02-2014"	"Unknown"
"1478924632"	"9924222989"	"Childless"	"Dobson, James; Kurt Bruner; (Narrator) Bernard Setaro Clark"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"07-04-2014"	"07-04-2014"	"01-01-0001"	"Unknown"
"0553399993"	"9924226585"	"The Greatest Comeback: How Richard Nixon Rose from Defeat to Create the New Majority"	"Buchanan, Patrick J.; (Narrator) Arthur Morey"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"07-04-2014"	"07-26-2014"	"08-01-2014"	"Unknown"
"0804190631"	"9924226577"	"The High Druid's Blade: The Defenders of Shannara"	"Brooks, Terry; (Narrator) Simon Vance"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"07-04-2014"	"07-26-2014"	"07-25-2014"	"Unknown"
"0062332007"	"9924226402"	"The Hurricane Sisters"	"Frank, Dorothea Benton; (Narrator) Robin Miles"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-04-2014"	"07-04-2014"	"07-13-2014"	"Unknown"
"1622314042"	"9924336623"	"The Bones Beneath (Tom Thorne)"	"Billingham, Mark"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-16-2014"	"07-16-2014"	"01-01-0001"	"Unknown"
"1491503386"	"992433647X"	"I Want to Hold Your Hand (Green Mountain Romance)"	"Force, Marie; (Narrator) Christina Traister"	"New"	"AUDIOBOOKS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"07-16-2014"	"07-16-2014"	"01-01-0001"	"Unknown"
"1491523549"	"992433633X"	"Think and Grow Rich for Women: Using Your Power to Create Success and Significance"	"Lechter, Sharon; (Narrators) Sandra Burr; (Narrator) Eric Dawe"	"New"	"AUDIOBOOKS"	" "	"1"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"07-16-2014"	"07-16-2014"	"01-01-0001"	"Unknown"
"1427239487"	"9924335937"	"A Colder War"	"Cumming, Charles; (Narrator) Jot Davies"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-16-2014"	"07-22-2014"	"09-12-2014"	"Unknown"
"1480523062"	"9924335910"	"Koko Takes a Holiday"	"Shea, Kieran; (Narrator) Hillary Huber"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"07-16-2014"	"07-16-2014"	"01-01-0001"	"Unknown"
"1611763487"	"9924369149"	"At Home in Mitford: A Novel (A Mitford Novel)"	"Karon, Jan"	"New"	"AUDIOBOOKS"	" "	"1"	"$7.50"	"$1.50"	"$1.50"	"$0.00"	"07-19-2014"	"07-19-2014"	"07-27-2014"	"Unknown"
"1611763967"	"9924368991"	"What Alice Forgot"	"Moriarty, Liane; (Narrator) Tamara Lovatt Smith"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$2.00"	"$2.00"	"$0.00"	"07-19-2014"	"07-20-2014"	"07-29-2014"	"Unknown"
"1483018725"	"9924392434"	"The Four of Hearts"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"2"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-22-2014"	"09-04-2014"	"08-14-2014"	"Unknown"
"1482969459"	"9924392345"	"The King Is Dead (Ellery Queen Mysteries) (The Ellery Queen Mysteries)"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"07-22-2014"	"09-04-2014"	"08-13-2014"	"Unknown"
"1622311868"	"9924393503"	"Lion Plays Rough (Leo Maxwell)"	"Smith, Lachlan; (Narrator) R.C. Bray"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"07-22-2014"	"07-22-2014"	"01-01-0001"	"Unknown"
"1478900806"	"9924393481"	"The Young World"	"Weitz, Chris; (Narrator) Jose Julian; (Narrator) Spencer Locke"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"07-22-2014"	"07-30-2014"	"08-20-2014"	"Unknown"
"1478953667"	"9924393430"	"Homeroom Diaries"	"Patterson, James; Lisa Papademetriou; (Narrator) Lauren Fortgang"	"New"	"AUDIOBOOKS"	" "	"2"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"07-22-2014"	"07-30-2014"	"01-01-0001"	"Unknown"
"1427239428"	"9924410238"	"Driving with the Top Down"	"Harbison, Beth; (Narrator) Orlagh Cassidy"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-23-2014"	"09-02-2014"	"01-01-0001"	"Unknown"
"1483035778"	"9924409973"	"The Summer Wind (Lowcountry Summer Trilogy, Book 2)"	"Monroe, Mary Alice"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-23-2014"	"07-23-2014"	"01-01-0001"	"Unknown"
"1427240973"	"9924428196"	"The Bone Orchard"	"Doiron, Paul; (Narrator) Henry Leyva"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-25-2014"	"07-25-2014"	"01-01-0001"	"Unknown"
"1483040046"	"992442803X"	"The Snow Queen"	"Andersen, Hans Christian; (Narrator) Katherine Kellgren"	"New"	"AUDIOBOOKS"	" "	"1"	"$9.95"	"$0.00"	"$0.00"	"$0.00"	"07-25-2014"	"07-25-2014"	"01-01-0001"	"Unknown"
"148299710X"	"992442798X"	"The Available Parent: Expert Advice for Raising Successful and Resilient Teens and Tweens"	"Duffy, John; (Narrator) David Colacci"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"07-25-2014"	"07-25-2014"	"01-01-0001"	"Unknown"
"1482996960"	"992442784X"	"Here and Again"	"Dickson, Nicole R.; (Narrator) Karen White"	"New"	"AUDIOBOOKS"	" "	"2"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-25-2014"	"07-25-2014"	"01-01-0001"	"Unknown"
"1622311426"	"9924427823"	"Is This Tomorrow"	"Leavitt, Caroline; (Narrator) Xe Sands"	"New"	"AUDIOBOOKS"	" "	"1"	"$18.50"	"$0.00"	"$0.00"	"$0.00"	"07-25-2014"	"07-25-2014"	"01-01-0001"	"Unknown"
"0804191387"	"9924445155"	"The Girls from Corona del Mar"	"Thorpe, Rufi; (Narrator) Rebecca Lowman"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-26-2014"	"08-13-2014"	"08-25-2014"	"Unknown"
"0307917452"	"9924445139"	"Close Your Eyes, Hold Hands"	"Bohjalian, Chris; (Narrator) Grace Blewer"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-26-2014"	"07-26-2014"	"01-01-0001"	"Unknown"
"1482997177"	"9924445066"	"Margarita Wednesdays: Making a New Life by the Mexican Sea"	"Rodriguez, Deborah; Ellen Kaye; (Narrator) Bernadette Dunne"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-26-2014"	"07-26-2014"	"01-01-0001"	"Unknown"
"148300211X"	"9924445031"	"Cop Town"	"Slaughter, Karin; (Narrator) Kathleen Early"	"New"	"AUDIOBOOKS"	" "	"2"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-26-2014"	"08-13-2014"	"01-01-0001"	"Unknown"
"1442369884"	"992444499X"	"Act of War: A Thriller"	"Thor, Brad; (Narrator) Armand Schultz"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-26-2014"	"07-26-2014"	"01-01-0001"	"Unknown"
"1442369922"	"9924444973"	"Wayfaring Stranger"	"Burke, James Lee; (Narrator) Will Patton"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-26-2014"	"08-13-2014"	"08-13-2014"	"Unknown"
"1482993252"	"9924444957"	"That Night"	"Stevens, Chevy; (Narrator) Jorjeana Marie"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-26-2014"	"07-26-2014"	"01-01-0001"	"Unknown"
"0804127565"	"9924458753"	"The One & Only"	"Giffin, Emily; (Narrator) Sofia Willingham"	"New"	"AUDIOBOOKS"	" "	"2"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"08-13-2014"	"01-01-0001"	"Unknown"
"0553551213"	"9924458613"	"Your Fathers, Where Are They? And the Prophets, Do They Live Forever?"	"Eggers, Dave; (Narrators) Macleod Andrews; Mark Deakins; Michelle Gonzalez; John H. Mayer; Kate McGregor-Stewart; Rebecca Lowman; Bruce Turk; Marc Cashman"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"08-13-2014"	"08-16-2014"	"Unknown"
"0553551949"	"992445961X"	"Tom Clancy's Support and Defend (Campus)"	"Greaney, Mark; (Narrator) Scott Brick"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"08-13-2014"	"08-12-2014"	"Unknown"
"0804164576"	"9924459415"	"The Rise & Fall of Great Powers"	"Rachman, Tom; (Narrator) Penelope Rawlins"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"0804168644"	"9924460049"	"The Misadventures of the Family Fletcher"	"Levy, Dana Alison; (Narrator) Dan Woren"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"0553395440"	"9924459997"	"If I Ever Get Out of Here"	"Gansworth, Eric"	"New"	"AUDIOBOOKS"	" "	"1"	"$27.50"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"0553397192"	"9924459970"	"The Secret of the Key (The Sixty-Eight Rooms Adventures)"	"Malone, Marianne; (Narrator) Cassandra Campbell"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"0804168725"	"9924459903"	"Revolution (The Sixties Trilogy)"	"Wiles, Deborah;  (Narrators) Stacey Aswad; Francois Battiste; J.D. Jackson; Robin Miles"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"0449808645"	"9924459873"	"Magic Tree House #52: Soccer on Sunday"	"Osborne, Mary Pope"	"New"	"AUDIOBOOKS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"0553395815"	"9924459849"	"This Song Will Save Your Life"	"Sales, Leila; (Narrator) Rebecca Lowman"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"0553395483"	"9924459792"	"Uncaged (The Singular Menace, Book 1)"	"Sandford, John; Michele Cook; (Narrator) Tara Sands"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"07-29-2014"	"01-01-0001"	"Unknown"
"1482993325"	"9924489985"	"Churchill and Empire: A Portrait of an Imperialist"	"James, Lawrence; (Narrator) Michael Healy"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-31-2014"	"08-13-2014"	"08-06-2014"	"Unknown"
"1482989077"	"9924489926"	"Forgotten Fifteenth: The Daring Airmen Who Crippled Hitler's War Machine"	"Tillman, Barrett; (Narrator) Robertson Dean"	"New"	"AUDIOBOOKS"	" "	"2"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-31-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0553396390"	"9924506723"	"Guinea Dog Collection: Books 1-3"	"Jennings, Patrick; (Narrator) Jesse Bernstein"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"08-02-2014"	"08-02-2014"	"01-01-0001"	"Unknown"
"0553396358"	"9924506693"	"Angus and Sadie"	"Voigt, Cynthia; (Narrator) Wendy Carter"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-02-2014"	"08-02-2014"	"01-01-0001"	"Unknown"
"055339584X"	"9924506677"	"Thrones and Bones: Frostborn"	"Anders, Lou; (Narrator) Fabio Tassone"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"08-02-2014"	"08-02-2014"	"01-01-0001"	"Unknown"
"0553399756"	"9924570979"	"The Distance"	"Giltrow, Helen; (Narrator) Rachel Atkins"	"New"	"AUDIOBOOKS"	" "	"2"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"08-26-2014"	"01-01-0001"	"Unknown"
"0307969517"	"9924570847"	"Mini Shopaholic"	"Kinsella, Sophie; (Narrator) Rosalyn Landor"	"New"	"AUDIOBOOKS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"08-09-2014"	"01-01-0001"	"Unknown"
"1483036839"	"9924570790"	"The House of Brass"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"08-09-2014"	"01-01-0001"	"Unknown"
"1483036928"	"9924570766"	"The Last Woman in His Life"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"2"	"$12.45"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"09-04-2014"	"08-14-2014"	"Unknown"
"1483036715"	"9924570758"	"And on the Eighth Day"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"09-04-2014"	"08-14-2014"	"Unknown"
"1483035921"	"9924570731"	"A Fine and Private Place"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"09-04-2014"	"08-14-2014"	"Unknown"
"1483035972"	"9924570707"	"A Study in Terror"	"Queen, Ellery; (Narrator) Robert Fass"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"09-04-2014"	"08-14-2014"	"Unknown"
"148303688X"	"9924570669"	"Cop Out"	"Queen, Ellery; (Narrator) Robert Fass"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"09-04-2014"	"08-14-2014"	"Unknown"
"1483036758"	"9924570634"	"The Fourth Side of the Triangle"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"08-09-2014"	"08-14-2014"	"Unknown"
"1483036790"	"9924570596"	"Face to Face"	"Queen, Ellery; (Narrator) Robert Fass"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"09-04-2014"	"08-14-2014"	"Unknown"
